finalWorth,personName,age,country,industries,selfMade,status,gender,gdp_country,total_tax_rate_country,population_country
1200,Anthony Hall,67,Australia,Technology,TRUE,N,M,"$1,392,680,589,329 ",47.4,25766605
1200,Fahed Hariri,42,United Kingdom,Construction & Engineering,FALSE,E,M,"$2,827,113,184,696 ",30.6,66834405
1200,Richard Hayne,75,United States,Fashion & Retail,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1200,Michael Heine,73,Australia,Finance & Investments,TRUE,E,M,"$1,392,680,589,329 ",47.4,25766605
1200,Orion Hindawi,43,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Huang Guanlin,58,China,Fashion & Retail,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Sam Hupert,68,Australia,Technology,TRUE,N,M,"$1,392,680,589,329 ",47.4,25766605
1200,Mohammed Ibrahim,76,United Kingdom,Telecom,TRUE,E,M,"$2,827,113,184,696 ",30.6,66834405
1200,David Kaplan,55,United States,Finance & Investments,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1200,Kim Kardashian,42,United States,Fashion & Retail,TRUE,D,F,"$21,427,700,000,000 ",36.6,328239523
1200,Ke Guihua,57,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Ke Yunfeng & family,56,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Alexander Klyachin,55,Russia,Real Estate,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
1200,Suresh Krishna,86,India,Automotive,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
1200,Guy Laliberté,63,Canada,Media & Entertainment,TRUE,E,M,"$1,736,425,629,520 ",24.5,36991981
1200,Lee Su-jin,45,South Korea,Technology,TRUE,N,M,"$2,029,000,000,000 ",33.2,51709098
1200,Li Guoqing,53,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Li Li,59,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Li Ruiqiang,43,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Zhen Li & family,59,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Guangwei Liang,59,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Frederic Luddy,68,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,"Cargill MacMillan, III.",63,United States,Food & Beverage,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,John MacMillan,73,United States,Food & Beverage,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Martha MacMillan,71,United States,Food & Beverage,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
1200,William MacMillan,68,United States,Food & Beverage,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Keshub Mahindra,99,India,Diversified,FALSE,R,M,"$2,611,000,000,000 ",49.7,1366417754
1200,Mao Zhongwu,60,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Jorge Mas,60,United States,Construction & Engineering,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
1200,Lorinc Meszaros,57,Hungary,Diversified,TRUE,E,M,"$160,967,157,504 ",37.9,9769949
1200,Jeffrey Michael & family,66,United States,Technology,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1200,Alan Miller & family,85,United States,Healthcare,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Neide Helena de Moraes,68,Brazil,Diversified,FALSE,D,F,"$1,839,758,040,766 ",65.1,212559417
1200,Scott Nuttall,50,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1200,Axel Oberwelland & family,56,Germany,Food & Beverage,FALSE,Split Family Fortune,M,"$3,845,630,030,824 ",48.8,83132799
1200,Jonathan Oringer,48,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Vitaly Orlov,58,Russia,Food & Beverage,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
1200,Jose Isaac Peres & family,82,Brazil,Real Estate,TRUE,U,M,"$1,839,758,040,766 ",65.1,212559417
1200,Markus Persson,43,Sweden,Media & Entertainment,TRUE,D,M,"$530,832,908,738 ",49.1,10285453
1200,Mark Pincus,57,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Murdaya Poo,82,Indonesia,Diversified,FALSE,E,M,"$1,119,190,780,753 ",30.1,270203917
1200,Forrest Preston,90,United States,Healthcare,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Qian Ying,57,China,Food & Beverage,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1200,Jimmy Rane,76,United States,Manufacturing,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1200,Andrei Rappoport,59,Switzerland,Finance & Investments,TRUE,E,M,"$703,082,435,360 ",28.8,8574832
1200,Bennett Rosenthal,59,United States,Finance & Investments,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1200,Atul Ruia,52,India,Real Estate,FALSE,N,M,"$2,611,000,000,000 ",49.7,1366417754
1200,Thomas Sandell,62,United Kingdom,Finance & Investments,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
1200,Dhruv Sawhney,78,United Arab Emirates,Construction & Engineering,FALSE,U,M,"$421,142,267,938 ",15.9,9770529
1200,Gerald Schwartz,81,Canada,Finance & Investments,TRUE,D,M,"$1,736,425,629,520 ",24.5,36991981
1200,Antonio Luiz Seabra,80,United Kingdom,Fashion & Retail,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
1200,Eric Ya Shen,52,China,Technology,TRUE,R,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Sytse 'Sid' Sijbrandij,43,United States,Technology,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1200,Alexander Sixt,43,Germany,Automotive,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
1200,Konstantin Sixt,40,Germany,Automotive,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
1200,Edwin Soeryadjaya,73,Indonesia,Energy,FALSE,D,M,"$1,119,190,780,753 ",30.1,270203917
1200,Abhay Soi,49,India,Healthcare,TRUE,N,M,"$2,611,000,000,000 ",49.7,1366417754
1200,Mike Speiser,52,United Kingdom,Technology,TRUE,U,M,"$2,827,113,184,696 ",30.6,66834405
1200,Marco Squinzi,51,Italy,Construction & Engineering,FALSE,D,M,"$2,001,244,392,042 ",59.1,60297396
1200,Veronica Squinzi,51,Italy,Construction & Engineering,FALSE,D,F,"$2,001,244,392,042 ",59.1,60297396
1200,Michael Steinhardt,82,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1200,Ion Stoica,58,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Eddy Sugianto,77,Indonesia,Metals & Mining,TRUE,N,M,"$1,119,190,780,753 ",30.1,270203917
1200,Luc Tack,61,Belgium,Manufacturing,TRUE,E,M,"$529,606,710,418 ",55.4,11484055
1200,Tony Tan Caktiong,70,Philippines,Food & Beverage,TRUE,D,M,"$376,795,508,680 ",43.1,108116615
1200,Xiuguo Tang,59,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Sam Tarascio,78,Australia,Real Estate,TRUE,E,M,"$1,392,680,589,329 ",47.4,25766605
1200,Lina Tombolato,75,Italy,Finance & Investments,FALSE,D,F,"$2,001,244,392,042 ",59.1,60297396
1200,Ching Bor Tung,60,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Joop van den Ende,81,Netherlands,Media & Entertainment,TRUE,D,M,"$909,070,395,161 ",41.2,17332850
1200,Ruben Vardanyan & family,54,Armenia,Finance & Investments,TRUE,R,M,"$13,672,802,158 ",22.6,2957731
1200,Sandro Veronesi & family,63,Italy,Fashion & Retail,TRUE,D,M,"$2,001,244,392,042 ",59.1,60297396
1200,Thongma Vijitpongpun,65,Thailand,Real Estate,TRUE,E,M,"$543,649,976,166 ",29.5,69625582
1200,Wang Xiaoshen,54,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,J. Wayne Weaver,87,United States,Diversified,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1200,Drorit Wertheim,67,Israel,Food & Beverage,FALSE,D,F,"$395,098,666,122 ",25.3,9053300
1200,Cameron Winklevoss,41,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Tyler Winklevoss,41,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Wu Yonghua,52,China,Fashion & Retail,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Xia Xinde,58,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Wenbo Xiang,60,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Xu Jin,58,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Xu Shijun & family,60,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Wanmao Xu,78,China,Service,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Xu Yuejuan,61,China,Manufacturing,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1200,Vadim Yakunin,60,Russia,Healthcare,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
1200,Yang Yunyun,46,China,Fashion & Retail,TRUE,R,F,"$19,910,000,000,000 ",59.2,1397715000
1200,Matei Zaharia,37,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1200,Zan Shengda,60,China,Diversified,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Zhang Xuezheng,47,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Zhang Yin,66,China,Manufacturing,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1200,Ning Zhao,56,China,Healthcare,TRUE,Split Family Fortune,F,"$19,910,000,000,000 ",59.2,1397715000
1200,Zhou Wen & family,58,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1200,Zhu Xingliang,63,China,Construction & Engineering,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Hari Krishan Agarwal,66,India,Fashion & Retail,TRUE,N,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Farkhad Akhmedov,67,Russia,Energy,TRUE,D,M,"$1,699,876,578,871 ",46.2,144373535
1100,Joseph Bae,51,United States,Finance & Investments,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1100,Abigail Bennett,42,United States,Food & Beverage,FALSE,Split Family Fortune,F,"$21,427,700,000,000 ",36.6,328239523
1100,Sara Blakely,52,United States,Fashion & Retail,TRUE,E,F,"$21,427,700,000,000 ",36.6,328239523
1100,Lloyd Blankfein,68,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1100,Henadiy Boholyubov,61,Ukraine,Diversified,TRUE,E,M,"$153,781,069,118 ",45.2,44385155
1100,Stephane Bonvin,56,Switzerland,Real Estate,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
1100,Oleg Boyko,58,Switzerland,Diversified,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
1100,Ryan Breslow,28,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,Thomas Bruch,72,Germany,Fashion & Retail,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
1100,Marina Budiman,61,Indonesia,Technology,TRUE,D,F,"$1,119,190,780,753 ",30.1,270203917
1100,Pradip Burman,80,India,Food & Beverage,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Cao Kejian,60,China,Manufacturing,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Giuliana Caprotti,82,Italy,Food & Beverage,FALSE,D,F,"$2,001,244,392,042 ",59.1,60297396
1100,Marina Caprotti,45,Italy,Food & Beverage,FALSE,D,F,"$2,001,244,392,042 ",59.1,60297396
1100,Chang Jing,40,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Chen Baohua,61,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Gang Chen,55,China,Energy,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Liying Chen,47,China,Logistics,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1100,Chen Xueling,55,China,Manufacturing,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1100,Cheng Lili,58,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Weili Dai,61,United States,Technology,TRUE,D,F,"$21,427,700,000,000 ",36.6,328239523
1100,Deng Yingzhong,72,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Shlomo Eliahu,87,Israel,Finance & Investments,TRUE,D,M,"$395,098,666,122 ",25.3,9053300
1100,Henry Engelhardt,65,United Kingdom,Finance & Investments,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
1100,Gabriel Escarrer,88,Spain,Service,TRUE,E,M,"$1,394,116,310,769 ",47,47076781
1100,Daniel Feffer,63,Brazil,Manufacturing,FALSE,D,M,"$1,839,758,040,766 ",65.1,212559417
1100,Ruben Feffer,53,Brazil,Manufacturing,FALSE,D,M,"$1,839,758,040,766 ",65.1,212559417
1100,Gleb Fetisov,56,Cyprus,Telecom,TRUE,D,M,"$24,564,647,935 ",22.4,1198575
1100,Paul Fireman,79,United States,Fashion & Retail,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1100,Robert Fisher,69,United States,Fashion & Retail,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,Bernd Freier,66,Germany,Fashion & Retail,TRUE,D,M,"$3,845,630,030,824 ",48.8,83132799
1100,Donald Friese,82,United States,Manufacturing,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1100,Gan Zhongru,74,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Rahul Gautam,70,India,Fashion & Retail,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1100,David Golub,60,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1100,Pavel Golubkov,47,Russia,Real Estate,TRUE,N,M,"$1,699,876,578,871 ",46.2,144373535
1100,Said Gutseriev,34,United Kingdom,Energy,FALSE,R,M,"$2,827,113,184,696 ",30.6,66834405
1100,He Zuxun,57,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,David Hindawi,78,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,Huang Shan,52,China,Technology,TRUE,R,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Huang Xiaofen & family,61,China,Technology,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1100,Hiroshi Ishibashi,76,Japan,Automotive,FALSE,U,M,"$5,081,769,542,380 ",46.7,126226568
1100,Masayuki Ishihara,74,Japan,Gambling & Casinos,FALSE,R,M,"$5,081,769,542,380 ",46.7,126226568
1100,Chatchai Kaewbootta,71,Thailand,Finance & Investments,TRUE,D,M,"$543,649,976,166 ",29.5,69625582
1100,Nikhil Kamath,36,India,Finance & Investments,TRUE,N,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Jonas Kamprad,57,United Kingdom,Finance & Investments,FALSE,E,M,"$2,827,113,184,696 ",30.6,66834405
1100,Mathias Kamprad,53,United Kingdom,Finance & Investments,FALSE,E,M,"$2,827,113,184,696 ",30.6,66834405
1100,Peter Kamprad,59,Belgium,Finance & Investments,FALSE,E,M,"$529,606,710,418 ",55.4,11484055
1100,Fumio Kaneko,66,Japan,Service,TRUE,N,M,"$5,081,769,542,380 ",46.7,126226568
1100,Sunjay Kapur,51,India,Automotive,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Ali Metin Kazanci,88,Turkey,Energy,TRUE,R,M,"$754,411,708,203 ",42.3,83429615
1100,Kangbao Ke & family,60,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Carsten Koerl,58,Switzerland,Sports,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
1100,Koo Bon-sik,64,South Korea,Technology,FALSE,E,M,"$2,029,000,000,000 ",33.2,51709098
1100,Andrei Kosogov,62,Russia,Energy,TRUE,D,M,"$1,699,876,578,871 ",46.2,144373535
1100,Yogesh Kothari,74,India,Manufacturing,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Arvind Lal,73,India,Healthcare,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Manuel Lao Hernández,78,Spain,Gambling & Casinos,TRUE,D,M,"$1,394,116,310,769 ",47,47076781
1100,Lee Joong-keun,82,South Korea,Construction & Engineering,TRUE,D,M,"$2,029,000,000,000 ",33.2,51709098
1100,Nancy Lerner,62,United States,Finance & Investments,FALSE,E,F,"$21,427,700,000,000 ",36.6,328239523
1100,Norma Lerner,87,United States,Finance & Investments,FALSE,E,F,"$21,427,700,000,000 ",36.6,328239523
1100,Randolph Lerner,61,United States,Finance & Investments,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
1100,Lin Zhijun,47,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Lin Zhixiong & family,49,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Jeffrey Lorberbaum,68,United States,Manufacturing,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,Lu Rongfu,52,China,Telecom,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Lyu Yixiong,60,China,Fashion & Retail,TRUE,N,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Soichiro Minami,46,Japan,Technology,TRUE,E,M,"$5,081,769,542,380 ",46.7,126226568
1100,Pawan Munjal,68,India,Automotive,FALSE,Split Family Fortune,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Renu Munjal,68,India,Automotive,FALSE,Split Family Fortune,F,"$2,611,000,000,000 ",49.7,1366417754
1100,Suman Munjal,70,India,Automotive,FALSE,Split Family Fortune,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Dmitry Nikolaev,56,Russia,Energy,TRUE,N,M,"$1,699,876,578,871 ",46.2,144373535
1100,Sjamsul Nursalim,81,Singapore,Automotive,FALSE,R,M,"$372,062,527,489 ",21,5703569
1100,Adrian Paval,54,Romania,Fashion & Retail,TRUE,U,M,"$250,077,444,017 ",20,19356544
1100,Antonio Percassi,69,Italy,Diversified,TRUE,D,M,"$2,001,244,392,042 ",59.1,60297396
1100,Kevin Plank,50,United States,Fashion & Retail,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,G.V. Prasad,62,India,Healthcare,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Pu Zhongjie & family,60,China,Healthcare,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Rao Wei & family,58,China,Healthcare,TRUE,R,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Helena Revoredo,76,Spain,Service,FALSE,D,F,"$1,394,116,310,769 ",47,47076781
1100,Matthew Roszak,50,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,Paul Sciarra,42,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,Rajesh Sharma,53,India,Finance & Investments,FALSE,N,M,"$2,611,000,000,000 ",49.7,1366417754
1100,Dean Solon,58,United States,Energy,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1100,Michael Spencer,67,United Kingdom,Finance & Investments,TRUE,E,M,"$2,827,113,184,696 ",30.6,66834405
1100,Joseph Steinberg,79,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1100,Zachary Stern,41,United States,Food & Beverage,FALSE,Split Family Fortune,M,"$21,427,700,000,000 ",36.6,328239523
1100,Manny Stul,73,Australia,Manufacturing,TRUE,D,M,"$1,392,680,589,329 ",47.4,25766605
1100,Sun Hongjun,49,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Sun Weijie,59,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Sehat Sutardja,61,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1100,Min-Liang Tan,45,Singapore,Media & Entertainment,TRUE,R,M,"$372,062,527,489 ",21,5703569
1100,Tan Yu Yeh,52,Malaysia,Fashion & Retail,TRUE,D,M,"$364,701,517,788 ",38.7,32447385
1100,Tang Aoqi & family,77,China,Automotive,TRUE,N,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Vonnarat Tangkaravakoon,51,Thailand,Manufacturing,FALSE,D,M,"$543,649,976,166 ",29.5,69625582
1100,Tung Ching Sai,58,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Arkady Volozh,59,Israel,Technology,TRUE,R,M,"$395,098,666,122 ",25.3,9053300
1100,Peter-Alexander Wacker,71,Germany,Manufacturing,FALSE,U,M,"$3,845,630,030,824 ",48.8,83132799
1100,Wan Long,82,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Wang Han,35,China,Diversified,FALSE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Lars Wingefors,46,Sweden,Media & Entertainment,TRUE,D,M,"$530,832,908,738 ",49.1,10285453
1100,Tiger Woods,47,United States,Sports,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1100,Horst Wortmann,81,Germany,Fashion & Retail,TRUE,D,M,"$3,845,630,030,824 ",48.8,83132799
1100,Wu Kaiting,53,China,Telecom,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Wu Xiangdong,54,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Xiu Laigui,68,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Xu Jiangnan,61,China,Healthcare,TRUE,N,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Xue Jiping,72,China,Telecom,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Yao Hsiao Tung,83,Singapore,Manufacturing,TRUE,U,M,"$372,062,527,489 ",21,5703569
1100,Ye Qiongjiu,68,China,Technology,TRUE,U,F,"$19,910,000,000,000 ",59.2,1397715000
1100,Yanqiao Ye,53,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Yu Faxiang,51,China,Media & Entertainment,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Zeng Chaolin,40,China,Metals & Mining,FALSE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Kapeng Zhang,58,China,Construction & Engineering,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Zhang Xuansong,51,China,Fashion & Retail,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Zhang Xuewu,48,China,Food & Beverage,TRUE,R,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Zhu Yiming,50,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1100,Zhu Zhaojiang,49,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1000,Manohar Lal Agarwal,68,India,Food & Beverage,FALSE,N,M,"$2,611,000,000,000 ",49.7,1366417754
1000,Christian Angermayer,44,United Kingdom,Finance & Investments,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
1000,Ryuji Arai,76,Japan,Fashion & Retail,TRUE,D,M,"$5,081,769,542,380 ",46.7,126226568
1000,Anna Maria Braun,44,Germany,Healthcare,FALSE,D,F,"$3,845,630,030,824 ",48.8,83132799
1000,Johanna Braun,43,Germany,Healthcare,FALSE,E,F,"$3,845,630,030,824 ",48.8,83132799
1000,Karl Friedrich Braun,40,Germany,Healthcare,FALSE,E,M,"$3,845,630,030,824 ",48.8,83132799
1000,Ludwig Theodor Braun,33,Germany,Healthcare,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
1000,Ana Maria Brescia Cafferata,98,Peru,Diversified,FALSE,D,F,"$226,848,050,820 ",36.8,32510453
1000,Jimmy Buffett,76,United States,Media & Entertainment,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1000,Hideyuki Busujima,70,Japan,Gambling & Casinos,FALSE,R,M,"$5,081,769,542,380 ",46.7,126226568
1000,Edouard Carmignac,75,France,Finance & Investments,TRUE,D,M,"$2,715,518,274,227 ",60.7,67059887
1000,Chen Jiancheng,64,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1000,Rui Chen,45,China,Media & Entertainment,TRUE,R,M,"$19,910,000,000,000 ",59.2,1397715000
